name	pfam_id	chrom	chromStart	chromEnd	all_cosmic	pval
TIG	PF01833	chr22	50721614	50722275	45	0.00823877791258101
PSI	PF01437	chr22	50722278	50722407	11	9.75580331032108e-05
PSI	PF01437	chr22	50726145	50726444	11	9.75580331032108e-05
Sema	PF01403	chr22	50727203	50727483	40	2.27964843259768e-06
Sema	PF01403	chr22	50728631	50728913	40	2.27964843259768e-06
SAPS	PF04499	chr22	50869800	50874876	21	0.00823877791258101
PH	PF00169	chr22	50885578	50886662	284	0.00823877791258101
Myotub-related	PF06602	chr22	50897752	50898396	26	9.75580331032108e-05
GRAM	PF02893	chr22	50899649	50900146	8	1.82240333218664e-05
dDENN	PF03455	chr22	50903464	50904193	10	0.00127894245878223
DENN	PF02141	chr22	50904469	50906016	16	1.82240333218664e-05
uDENN	PF03456	chr22	50906234	50913268	5	1.82240333218664e-05
DUF706	PF05153	chr22	50925889	50928283	10	0.278450517967822
DUF706	PF05153	chr22	50925889	50928177	10	0.278450517967822
DUF706	PF05153	chr22	50925889	50926477	10	0.278450517967822
DUF1032	PF06278	chr22	50954918	50957750	20	1.09751040774777
DUF1032	PF06278	chr22	50954918	50961802	20	1.09751040774777
DUF1032	PF06278	chr22	50954918	50961802	20	1.09751040774777
DUF1032	PF06278	chr22	50954918	50961596	20	1.09751040774777
SCO1-SenC	PF02630	chr22	50962101	50962632	2	0.000393708410902564
PYNP_C	PF07831	chr22	50964260	50964567	2	0.200926939077681
Glycos_transf_3	PF00591	chr22	50964743	50967656	13	3.74133136121642
Glycos_transf_3	PF00591	chr22	50966016	50967656	13	3.74133136121642
Glycos_trans_3N	PF02885	chr22	50967680	50968035	2	0.372361329399178
Kelch_1	PF01344	chr22	50987622	50987772	34	9.75580331032108e-05
Kelch_1	PF01344	chr22	50987775	50987901	34	9.75580331032108e-05
Carn_acyltransf	PF00755	chr22	51007795	51011343	33	0.00348887616987592
Carn_acyltransf	PF00755	chr22	51007795	51015011	33	0.00348887616987592
Carn_acyltransf	PF00755	chr22	51007795	51014763	33	0.00348887616987592
Carn_acyltransf	PF00755	chr22	51007795	51014715	33	0.00348887616987592
Carn_acyltransf	PF00755	chr22	51011343	51015011	33	0.00348887616987592
APH	PF01636	chr22	51018237	51021002	13	0.0172418496560161
APH	PF01636	chr22	51018237	51020182	13	0.0172418496560161
APH	PF01636	chr22	51018237	51019018	13	0.0172418496560161
Choline_kinase	PF01633	chr22	51018404	51020721	5	1.82240333218664e-05
Choline_kinase	PF01633	chr22	51018404	51020260	5	1.82240333218664e-05
Choline_kinase	PF01633	chr22	51018404	51019027	5	1.82240333218664e-05
SH3_1	PF00018	chr22	51043852	51044123	11	2.27964843259768e-06
PID	PF00640	chr22	51044285	51049175	15	2.27964843259768e-06
PID	PF00640	chr22	51044288	51049178	15	2.27964843259768e-06
Sulfatase	PF00884	chr22	51063775	51066146	23	1.82240333218664e-05
Sulfatase	PF00884	chr22	51063775	51065799	23	1.82240333218664e-05
Sulfatase	PF00884	chr22	51065613	51066146	23	1.82240333218664e-05
Ank	PF00023	chr22	51117292	51117489	55	0.00348887616987592
SH3_1	PF00018	chr22	51136107	51142302	11	2.27964843259768e-06
SH3_2	PF07653	chr22	51136110	51142302	8	2.27964843259768e-06
PDZ	PF00595	chr22	51143255	51143482	46	2.27964843259768e-06
PDZ	PF00595	chr22	51143398	51143524	46	2.27964843259768e-06
SAM_2	PF07647	chr22	51169579	51169780	13	9.75580331032108e-05
SAM_1	PF00536	chr22	51169582	51169774	17	1.82240333218664e-05
Trypsin	PF00089	chr22	51177748	51183225	31	1.43145332025962e-07
Trypsin	PF00089	chr22	51177748	51178414	31	1.43145332025962e-07
Ras	PF00071	chr22	51207518	51220655	30319	300
Ras	PF00071	chr22	51207518	51220655	30319	300
Ras	PF00071	chr22	51208332	51220655	30319	300
Miro	PF08477	chr22	51208332	51220655	10	9.75580331032108e-05
SPRY	PF00622	chr6_apd_hap1	175309	175687	48	9.75580331032108e-05
zf-B_box	PF00643	chr6_apd_hap1	194414	194540	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr6_apd_hap1	194642	194765	10	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266316	266388	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266403	266472	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266571	266640	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266655	266724	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266823	266892	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266907	266976	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	266991	267060	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	267243	267312	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_apd_hap1	267327	267396	38	1.82240333218664e-05
KRAB	PF01352	chr6_apd_hap1	270053	270824	10	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	315523	316273	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	357594	358344	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	383234	383984	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	444979	445729	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	578064	578814	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	698026	698773	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	711391	712141	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	733139	733889	53	1.43145332025962e-07
7tm_1	PF00001	chr6_apd_hap1	733259	733889	53	1.43145332025962e-07
ubiquitin	PF00240	chr6_apd_hap1	827176	827392	37	0.000393708410902564
ubiquitin	PF00240	chr6_apd_hap1	827422	827608	37	0.000393708410902564
7tm_1	PF00001	chr6_apd_hap1	859346	860096	53	1.43145332025962e-07
7tm_3	PF00003	chr6_apd_hap1	875922	880624	36	0.00127894245878223
ANF_receptor	PF01094	chr6_apd_hap1	882312	898895	49	1.82240333218664e-05
Sushi	PF00084	chr6_apd_hap1	901772	901946	211	0.00127894245878223
V-set	PF07686	chr6_apd_hap1	930622	930967	30	1.43145332025962e-07
ig	PF00047	chr6_apd_hap1	930667	930919	9	1.82240333218664e-05
KRAB	PF01352	chr6_apd_hap1	944142	944265	10	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	1063861	1068408	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	1063861	1064775	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	1097636	1098382	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	1150419	1151197	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	1150951	1151197	15	1.43145332025962e-07
C1-set	PF07654	chr6_apd_hap1	1151788	1152052	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	1151824	1152022	9	1.82240333218664e-05
MHC_I_C	PF06623	chr6_apd_hap1	1152055	1152945	3	2.27964843259768e-06
MHC_I_C	PF06623	chr6_apd_hap1	1152274	1152945	3	2.27964843259768e-06
TFIIS_C	PF01096	chr6_apd_hap1	1270244	1272682	5	0.756222585349092
PPI_Ypi1	PF07491	chr6_apd_hap1	1276613	1277180	2	1.09751040774777
SPRY	PF00622	chr6_apd_hap1	1279165	1279540	48	9.75580331032108e-05
zf-C3HC4	PF00097	chr6_apd_hap1	1283394	1283535	10	1.82240333218664e-05
zf-B_box	PF00643	chr6_apd_hap1	1320417	1320543	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr6_apd_hap1	1320642	1320765	10	1.82240333218664e-05
zf-C3HC4	PF00097	chr6_apd_hap1	1345088	1345217	10	1.82240333218664e-05
SPRY	PF00622	chr6_apd_hap1	1361982	1362342	48	9.75580331032108e-05
zf-B_box	PF00643	chr6_apd_hap1	1368463	1368589	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr6_apd_hap1	1368688	1368823	10	1.82240333218664e-05
zf-C3HC4	PF00097	chr6_apd_hap1	1371726	1371861	10	1.82240333218664e-05
zf-B_box	PF00643	chr6_apd_hap1	1371912	1372038	8	2.27964843259768e-06
SPRY	PF00622	chr6_apd_hap1	1379983	1380340	48	9.75580331032108e-05
SPRY	PF00622	chr6_apd_hap1	1393844	1394369	48	9.75580331032108e-05
zf-B_box	PF00643	chr6_apd_hap1	1406665	1406791	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr6_apd_hap1	1406911	1407034	10	1.82240333218664e-05
zf-C3HC4	PF00097	chr6_apd_hap1	1608809	1608932	10	1.82240333218664e-05
zf-B_box	PF00643	chr6_apd_hap1	1609028	1609154	8	2.27964843259768e-06
SPRY	PF00622	chr6_apd_hap1	1621282	1621660	48	9.75580331032108e-05
Rpr2	PF04032	chr6_apd_hap1	1621306	1625894	1	0.0913798565675432
Rpr2	PF04032	chr6_apd_hap1	1624617	1625894	1	0.0913798565675432
Rpr2	PF04032	chr6_apd_hap1	1624617	1625894	1	0.0913798565675432
Rpr2	PF04032	chr6_apd_hap1	1624617	1625894	1	0.0913798565675432
MMR_HSR1	PF01926	chr6_apd_hap1	1825022	1825199	12	0.000393708410902564
FHA	PF00498	chr6_apd_hap1	1993366	1993579	6	2.27964843259768e-06
Tubulin	PF00091	chr6_apd_hap1	2002031	2003214	17	1.82240333218664e-05
Tubulin	PF00091	chr6_apd_hap1	2002387	2003214	17	1.82240333218664e-05
Tubulin_C	PF03953	chr6_apd_hap1	2003217	2003631	30	0.0325964095227795
Band_7	PF01145	chr6_apd_hap1	2007197	2009869	9	2.27964843259768e-06
F5_F8_type_C	PF00754	chr6_apd_hap1	2168377	2168835	19	1.82240333218664e-05
MHC_I	PF00129	chr6_apd_hap1	2788082	2788890	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	2788082	2788331	15	1.43145332025962e-07
MHC_I	PF00129	chr6_apd_hap1	2788145	2788890	15	1.43145332025962e-07
C1-set	PF07654	chr6_apd_hap1	2789505	2789763	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	2789526	2789727	9	1.82240333218664e-05
Helicase_C	PF00271	chr6_apd_hap1	2813366	2813821	12	1.43145332025962e-07
DEAD	PF00270	chr6_apd_hap1	2817851	2821304	16	1.43145332025962e-07
TNF	PF00229	chr6_apd_hap1	2860079	2860475	11	0.000393708410902564
TNF	PF00229	chr6_apd_hap1	2863208	2863634	11	0.000393708410902564
LST1	PF05083	chr6_apd_hap1	2870162	2870228	2	0.0172418496560161
LST1	PF05083	chr6_apd_hap1	2870162	2871169	2	0.0172418496560161
LST1	PF05083	chr6_apd_hap1	2870162	2871169	2	0.0172418496560161
LST1	PF05083	chr6_apd_hap1	2870438	2871169	2	0.0172418496560161
LST1	PF05083	chr6_apd_hap1	2870438	2871169	2	0.0172418496560161
V-set	PF07686	chr6_apd_hap1	2872279	2872612	30	1.43145332025962e-07
MutS_IV	PF05190	chr6_apd_hap1	3041124	3042034	9	0.0565734645986981
MutS_V	PF00488	chr6_apd_hap1	3042448	3044039	16	0.0172418496560161
MutS_III	PF05192	chr6_apd_hap1	3042667	3043269	19	0.00823877791258101
MutS_III	PF05192	chr6_apd_hap1	3042718	3043320	19	0.00823877791258101
MutS_IV	PF05190	chr6_apd_hap1	3044129	3045018	9	0.0565734645986981
MutS_IV	PF05190	chr6_apd_hap1	3044382	3045159	9	0.0565734645986981
MutS_V	PF00488	chr6_apd_hap1	3045159	3045696	16	0.0172418496560161
MutS_V	PF00488	chr6_apd_hap1	3045300	3045696	16	0.0172418496560161
Anticodon_1	PF08264	chr6_apd_hap1	3061807	3062655	5	9.75580331032108e-05
Anticodon_1	PF08264	chr6_apd_hap1	3061807	3062232	5	9.75580331032108e-05
tRNA-synt_1	PF00133	chr6_apd_hap1	3063074	3074447	30	0.000393708410902564
GST_C	PF00043	chr6_apd_hap1	3075349	3077425	11	9.75580331032108e-05
GST_N	PF02798	chr6_apd_hap1	3077500	3077740	5	1.82240333218664e-05
LSM	PF01423	chr6_apd_hap1	3080354	3088660	7	0.000393708410902564
HSP70	PF00012	chr6_apd_hap1	3092667	3094488	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3098310	3098865	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3098310	3098571	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3098310	3100131	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3098571	3100119	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3098865	3100131	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3110507	3111062	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3110507	3112328	55	9.75580331032108e-05
HSP70	PF00012	chr6_apd_hap1	3111062	3112328	55	9.75580331032108e-05
SET	PF00856	chr6_apd_hap1	3162760	3165440	31	9.75580331032108e-05
Pre-SET	PF05033	chr6_apd_hap1	3165443	3166479	5	9.75580331032108e-05
Ank	PF00023	chr6_apd_hap1	3167046	3167230	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3167230	3167329	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3167329	3167540	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3167441	3167540	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3167540	3169206	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3169206	3169397	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3169397	3169593	55	0.00348887616987592
fn3	PF00041	chr6_apd_hap1	3356198	3356444	610	0.00823877791258101
fn3	PF00041	chr6_apd_hap1	3366955	3367189	610	0.00823877791258101
Palm_thioest	PF02089	chr6_apd_hap1	3438481	3445381	4	9.75580331032108e-05
Palm_thioest	PF02089	chr6_apd_hap1	3438481	3445101	4	9.75580331032108e-05
EMI	PF07546	chr6_apd_hap1	3449065	3449307	5	0.000393708410902564
EGF_2	PF07974	chr6_apd_hap1	3449433	3449517	5	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3449433	3449517	54	0.00127894245878223
EGF_CA	PF07645	chr6_apd_hap1	3449604	3449691	110	0.000393708410902564
Acyltransferase	PF01553	chr6_apd_hap1	3452528	3453855	11	1.82240333218664e-05
Acyltransferase	PF01553	chr6_apd_hap1	3452528	3453541	11	1.82240333218664e-05
Acyltransferase	PF01553	chr6_apd_hap1	3452528	3453115	11	1.82240333218664e-05
Acyltransferase	PF01553	chr6_apd_hap1	3452528	3452771	11	1.82240333218664e-05
zf-C3HC4	PF00097	chr6_apd_hap1	3461108	3462211	10	1.82240333218664e-05
V-set	PF07686	chr6_apd_hap1	3464119	3465198	30	1.43145332025962e-07
ig	PF00047	chr6_apd_hap1	3464143	3465153	9	1.82240333218664e-05
I-set	PF07679	chr6_apd_hap1	3464143	3465195	956	0.0565734645986981
I-set	PF07679	chr6_apd_hap1	3464815	3465195	956	0.0565734645986981
ig	PF00047	chr6_apd_hap1	3464818	3465153	9	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	3464850	3465153	9	1.82240333218664e-05
I-set	PF07679	chr6_apd_hap1	3464850	3465195	956	0.0565734645986981
ig	PF00047	chr6_apd_hap1	3465084	3465153	9	1.82240333218664e-05
C2-set_2	PF08205	chr6_apd_hap1	3465391	3465891	15	1.82240333218664e-05
C2-set_2	PF08205	chr6_apd_hap1	3465391	3465801	15	1.82240333218664e-05
C2-set_2	PF08205	chr6_apd_hap1	3465625	3465891	15	1.82240333218664e-05
Homeobox	PF00046	chr6_apd_hap1	3469867	3470481	21	2.27964843259768e-06
PBC	PF03792	chr6_apd_hap1	3470484	3472309	8	9.75580331032108e-05
GoLoco	PF02188	chr6_apd_hap1	3473897	3473969	6	0.0913798565675432
GoLoco	PF02188	chr6_apd_hap1	3473984	3474258	6	0.0913798565675432
GoLoco	PF02188	chr6_apd_hap1	3474315	3474384	6	0.0913798565675432
EGF	PF00008	chr6_apd_hap1	3477428	3477524	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3477545	3477641	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3477659	3477755	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3477773	3477869	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3478079	3478175	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3478193	3478289	54	0.00127894245878223
EGF_CA	PF07645	chr6_apd_hap1	3478193	3478301	110	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3478307	3478403	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3478421	3478517	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3478535	3478619	54	0.00127894245878223
EGF_CA	PF07645	chr6_apd_hap1	3478535	3478658	110	0.000393708410902564
Ank	PF00023	chr6_apd_hap1	3478568	3478840	55	0.00348887616987592
EGF	PF00008	chr6_apd_hap1	3478664	3479442	54	0.00127894245878223
Ank	PF00023	chr6_apd_hap1	3478840	3479442	55	0.00348887616987592
Ank	PF00023	chr6_apd_hap1	3479442	3479541	55	0.00348887616987592
EGF	PF00008	chr6_apd_hap1	3479457	3479529	54	0.00127894245878223
Ank	PF00023	chr6_apd_hap1	3479541	3479869	55	0.00348887616987592
EGF_CA	PF07645	chr6_apd_hap1	3479571	3479914	110	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3479571	3479902	54	0.00127894245878223
Ank	PF00023	chr6_apd_hap1	3479869	3479968	55	0.00348887616987592
EGF	PF00008	chr6_apd_hap1	3479920	3480016	54	0.00127894245878223
Ank	PF00023	chr6_apd_hap1	3479971	3480109	55	0.00348887616987592
EGF_2	PF07974	chr6_apd_hap1	3480034	3480969	5	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3480034	3480969	54	0.00127894245878223
EGF_CA	PF07645	chr6_apd_hap1	3480987	3481190	110	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3480987	3481178	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3481196	3481487	54	0.00127894245878223
EGF_2	PF07974	chr6_apd_hap1	3481502	3481601	5	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3481502	3481601	54	0.00127894245878223
EGF	PF00008	chr6_apd_hap1	3481622	3483459	54	0.00127894245878223
NODP	PF07684	chr6_apd_hap1	3481652	3483653	2	0.0172418496560161
EGF_2	PF07974	chr6_apd_hap1	3483474	3483689	5	0.000393708410902564
EGF	PF00008	chr6_apd_hap1	3483474	3483689	54	0.00127894245878223
Notch	PF00066	chr6_apd_hap1	3483926	3484025	10	0.372361329399178
C2-set_2	PF08205	chr6_apd_hap1	3676911	3677148	15	1.82240333218664e-05
V-set	PF07686	chr6_apd_hap1	3678185	3678530	30	1.43145332025962e-07
ig	PF00047	chr6_apd_hap1	3678233	3678485	9	1.82240333218664e-05
V-set	PF07686	chr6_apd_hap1	3687086	3687428	30	1.43145332025962e-07
ig	PF00047	chr6_apd_hap1	3687131	3687383	9	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	3776856	3777105	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	3776886	3777084	9	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	3779450	3779675	5	1.82240333218664e-05
MHC_II_alpha	PF00993	chr6_apd_hap1	4001216	4001462	5	0.000393708410902564
C1-set	PF07654	chr6_apd_hap1	4001869	4002118	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4001890	4002088	9	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4014914	4015163	43	1.82240333218664e-05
C2-set_2	PF08205	chr6_apd_hap1	4014917	4015181	15	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4014944	4015142	9	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	4017736	4017958	5	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4069268	4069517	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4069298	4069496	9	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	4070004	4070229	5	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	4070004	4071804	5	1.82240333218664e-05
ABC_tran	PF00005	chr6_apd_hap1	4083713	4085197	26	2.27964843259768e-06
ABC_tran	PF00005	chr6_apd_hap1	4084192	4085197	26	2.27964843259768e-06
ABC_membrane	PF00664	chr6_apd_hap1	4087458	4092561	60	9.75580331032108e-05
Proteasome	PF00227	chr6_apd_hap1	4095816	4097812	20	1.82240333218664e-05
Proteasome	PF00227	chr6_apd_hap1	4097722	4097812	20	1.82240333218664e-05
ABC_tran	PF00005	chr6_apd_hap1	4100451	4102848	26	2.27964843259768e-06
ABC_membrane	PF00664	chr6_apd_hap1	4103772	4107858	60	9.75580331032108e-05
ABC_membrane	PF00664	chr6_apd_hap1	4103772	4107277	60	9.75580331032108e-05
Proteasome	PF00227	chr6_apd_hap1	4109059	4112796	20	1.82240333218664e-05
Proteasome	PF00227	chr6_apd_hap1	4109059	4114248	20	1.82240333218664e-05
Proteasome	PF00227	chr6_apd_hap1	4112796	4113277	20	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4191941	4192196	43	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4191941	4192160	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4191971	4192172	9	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4191971	4192160	9	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	4193462	4193702	5	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4204385	4204631	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4204415	4204610	9	1.82240333218664e-05
MHC_II_alpha	PF00993	chr6_apd_hap1	4205284	4205536	5	0.000393708410902564
C1-set	PF07654	chr6_apd_hap1	4323623	4323872	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4323653	4323851	9	1.82240333218664e-05
MHC_II_alpha	PF00993	chr6_apd_hap1	4324236	4324479	5	0.000393708410902564
MHC_II_beta	PF00969	chr6_apd_hap1	4335279	4335498	5	1.82240333218664e-05
C1-set	PF07654	chr6_apd_hap1	4339541	4339790	43	1.82240333218664e-05
ig	PF00047	chr6_apd_hap1	4339562	4339760	9	1.82240333218664e-05
MHC_II_beta	PF00969	chr6_apd_hap1	4371520	4371739	5	1.82240333218664e-05
CK_II_beta	PF01214	chr6_cox_hap2	3144253	3146898	4	0.0565734645986981
CK_II_beta	PF01214	chr6_cox_hap2	3144253	3146569	4	0.0565734645986981
CK_II_beta	PF01214	chr6_cox_hap2	3144253	3146058	4	0.0565734645986981
CK_II_beta	PF01214	chr6_cox_hap2	3144253	3145959	4	0.0565734645986981
CK_II_beta	PF01214	chr6_cox_hap2	3144253	3147239	4	0.0565734645986981
MHC_I	PF00129	chr6_cox_hap2	2752113	2837422	15	1.43145332025962e-07
MHC_I	PF00129	chr6_cox_hap2	2752113	2752897	15	1.43145332025962e-07
MHC_I	PF00129	chr6_cox_hap2	2752113	2752888	15	1.43145332025962e-07
DEAD	PF00270	chr6_cox_hap2	3012825	3017764	16	1.43145332025962e-07
DEAD	PF00270	chr6_cox_hap2	3012825	3017766	16	1.43145332025962e-07
DEAD	PF00270	chr6_cox_hap2	3012825	3017760	16	1.43145332025962e-07
LSM	PF01423	chr6_cox_hap2	3275172	3283480	7	0.000393708410902564
GSHPx	PF00255	chr6_cox_hap2	755	854	12	0.00823877791258101
GSHPx	PF00255	chr6_cox_hap2	19462	23942	12	0.00823877791258101
GSHPx	PF00255	chr6_cox_hap2	19462	19585	12	0.00823877791258101
SCAN	PF02023	chr6_cox_hap2	69396	76562	13	1.82240333218664e-05
SPRY	PF00622	chr6_cox_hap2	394932	395310	48	9.75580331032108e-05
zf-B_box	PF00643	chr6_cox_hap2	414040	414166	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr6_cox_hap2	414268	414391	10	1.82240333218664e-05
zf-C2H2	PF00096	chr6_cox_hap2	481674	481746	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_cox_hap2	481761	481830	38	1.82240333218664e-05
zf-C2H2	PF00096	chr6_cox_hap2	481929	481998	38	1.82240333218664e-05
